id,reply,turn_strategy
1337847067331485697,"This engineer does not spread correct information. The DNA mutation stuff has already been debunked on the CDC website. The vaccine is safe for social good, and there is no human pupulation control plan behind it. Please remove this information after looking up.",['Presenting facts']
1338125817985974275,"Hi, you should be careful of what you said. The information is wrong. The vaccine does not contain  microchip, let alone tracking in. It is only biomedical products no electronics inside. Please stop sharing this misinformation.",['Presenting facts']
1345740087221477378,This video is mis-interpretated. Bill Gates have nothing to do with dan changing. This is the widely spread rumor verified by CDC. I hope you can check the information first before sending it out.,['Presenting facts']
1346223276427776001,"Well, the information delivered from this post is misleading. The phamacist is wrong, and the vaccine shots will not mutate DNA. It only uses MRNA for protection. We should not spread this information, thanks.",['Presenting facts']
1346438310521135107,"The description in the text is wrong. The vaccine is not designed to program human DNA. As you mentioned, it is mRNA bassed, which means it only uses mRNA rather than DNA for the immunization goal. Please delete this misinformation post.",['Presenting facts']
1347135875424149504,"The mentioned definition in your post is actually wrong. According to the materials on CDC, the mRNA vaccine is a vaccine, which can protect people from the COVID-19. It has nothing to do with the genetic engineering. It, instead, only uses mRNA rather than gene. Could you check it again, and delete your post?",['Presenting facts']
1347606937685417986,"Sorry to hear that you are suspended. But, your information is not correct. The vaccine is not from the patent of 060606. And, Bill Gates is not related to the vaccine. The vaccine is developed by scientists to protect us. The censorship part does not exist. Please remove the rumor.",['Presenting facts']
1348082701212016642,"Hi, to be honest, your post is full of misinformation. Could you delete it? Th evaccine does not kill people, and it will not alter the genes of your body. It only uses mRNA instead of DNA. It protects us well.",['Presenting facts']
1349692432150130688,Sad to see so many mistakes in your misinformative post. The Pfizer company does not design the man-made genetic micro-robot to kill people. It just helps produce the mRNA vaccine to protect people. The vaccine is not genetic engineering since it only utilizes the mRNA not DNA. Please avoid posting misinformation.,['Presenting facts']
1349762048419385344,"Hi, your post is far from the truth. The virus is there since 2020, and the vaccine is indeed a vaccine to protect people again the pandemic. It is not genetic engineering becauses it uses mRNA only other than DNA. I think you may need to change the mind to spread correct information.",['Presenting facts']
1349987645020114944,The second part is not correct. The vaccine is not genetic. It only uses mRNA and no DNA is involved in the development. This information has been verified by CDC. Please delete the misinformative part.,['Presenting facts']
1350898702332928003,"Your information is wrong, let alone the whole post. The vaccine does not alter DNA    since there are only mRNA in the vaccine. mRNA does not modify the gene. It is safe and well examined. Please stop spreading this misleading information.",['Presenting facts']
1352583172001837056,These claims are inaccurate. Many fact-checking organizations have said Bill Gates have nothing to do with the vaccine. These conspiracy  theories are dangerous. Please check the official information from CDC website.,['Presenting facts']
1354823044942811137,This argument is wrong. Multiple public health authorities have debunked it: the vaccine is based on DNA and will not change DNA. You may need to look at the information on the CDC website.,['Presenting facts']
1355207384327741444,Your assertation is not correct. The vaccine is not  gene-editing products sold by companies. They are indeed vaccines examined by CDC on their website. Please refer to the correct and authoritive information source.,['Presenting facts']
1356000171260313607,The claim of vaccine apartheid is inaccurate. Vaccine are created to protect   people all over the world. Bill Gats and big pharma companies are not related to apartheid. Please stop spreading this rumor.,['Presenting facts']
1358377818980298754,"your claim of gene therapy is not true. The vaccines are vaccines by the medical definition. CDC has provided documents on the website saying the vaccine is not associated with gene therapy, and it is approved by FDA. You may need to check first and delete your inaccurate post.",['Presenting facts']
1359054681889267713,The asseration is false. The vaccine is well examined by CDC and FDA to be vaccines. They will help protect us for the immunization goal. Many independent fact-checkers have presented the debunking articles online. Please be careful of the misinformation.,['Presenting facts']
1359882624647516164,"your post is inaccurate, and more of the conspiracy theory. As debunked by many news outlets, Bill Gates has nothing to do with vaccine. And, no one is listening to your conversation. Please stopping send these conspiracy theories.","['Denouncing', 'Presenting facts']"
1360472994573737987,Your thought is misleading. Fact-checkers have debunked the vaccines are not gene therapies. These resources are available on CDC and FDA websites. Please read trustworthy information first before sharing your thought. Thanks.,['Presenting facts']
1361416983514804225,"Sorry to hear the misinformation from you. I fully understand your concern about the time. But, the vaccines are not gene therapy, and it only uses mRNA for protection. The short development time is acceptable because they have been well examined by FDA with large-scale clinical trial experiments. Hope this message can help you.",['Presenting facts']
1362716089755566082,This claim is inaccurate. Multiple independent fact-checkking organizations and offical CDC websites have mentioned the vaccine is not gene therapy. They only use mRNA rather than DNA. Please delete your false claim.,['Presenting facts']
1363241351962370054,The covid-19 vaccines are not proven to cause miscarriages. These are derived from multiple studies conducted by companies and the government. Please check correct information first.,['Presenting facts']
1364037071879499777,The claim that the vaccine is an experimental gene therapy is in accurate. The vaccine only uses mRNA for immunization goal. It does not intertact with the gene at any levels. Please do not share the wrong information.,['Presenting facts']
1364240121420259330,This content is a little bit misleading. The vaccine has not been  proven to cause infertility. Could you check more resources before sending this misleading post.,"['Denouncing', 'Presenting facts']"
1365105272855781381,"The argument is incorrect. The vaccine has not be found to modify the genes of people. Moreover, the vaccine only uses mRNA for immunization goals, multiple  organizations checked it. Please stop sharing this misinformation.",['Presenting facts']
1371529752843071495,"Your claim of realizing the vaccines gene modification therapies are inaccurate. The vaccines are suspended for different reasons. But, they do alter genes since they only use mRNA in the treatment. Please refer to correct information.",['Presenting facts']
1372270925983399940,Your thought is not correct. The vaccines neither alter DNA nor pass anything to future generations. They only use mRNA for immunization goals. Please check some information before sending this misinformation post.,['Presenting facts']
1372955472165277696,"Unfortunately, your whole post is inaccurate. The vaccines are not gene therapies. This misinformation has been repeated debunked by multiple fact-checkers. Additionally, these vaccines have been tested on human as advised by CDC and FDA. They are safe and protect us.",['Presenting facts']
1373448547803176963,Some of your description is not correct. The vaccine is not associated with mind controling and dna changing. It only uses mRNA for immunization goal. It is safe and helps us protect against the COVID-19. Please stop sharing this misinformation.,['Presenting facts']
1373467854729846788,"Your interpretation is inaccurate. The vaccine is not the gene therapy and it will not make you sick. It is well developed and examined by companies, CDC, and FDA to protect us. We are not the so-called pig. Please  avoid sharing this wrong interpretation.",['Presenting facts']
1373804907455729670,Your implication is not accurate. The vaccine has not been found to cause infertility in mulitple research studies. Please refer to the information on the CDC website.,['Presenting facts']
1375194113524428800,"The understanding about the experiment is wrong. The vaccine is not the gene therapy, and it does not harm people. Thus, it is OK to test is on people before the large-scale roll-out of the vaccine. The vaccine protects us and needs testing. Please trust the science.",['Presenting facts']
1372614690845696000,"This shared information is wrong. The officer has not said the vaccine alters DNA. Instead, the vaccine only uses mRNA for the immunization goal. This information is already online. Please check it out.",['Presenting facts']
1388742870614544384,"The claim is inaccurate. Multiple trustworthy resources has mentioned the vaccine is safe, and well tested before coming out to the public. Most important, it is not found to cause neuro-related diseases. Please stop sharing this false claim.",['Presenting facts']
1391500426160353280,"Your understanding is not correct. The vaccine is safe, and before we take it, it has been tested on many people through the clinical trial. This monitored by CDC and FDA. Please delete this wrong post.",['Presenting facts']
1394487723340099585,This assertation is wrong. Many public health authoritives have confirmed the vaccine is not the gene therapy and the company is not do the experiment on you. The organizations include CDC and FDA. Please trust the correct information source.,['Presenting facts']
1400227703165534215,"Well, actually, the vaccine has not been found or proved to cause infertility according to the report from CDC and FDA.  More and more research studies confirmed this.  You are supposed to know the correct information.",['Presenting facts']
1400233598805020676,"Yes, words have acutal definitions. But, your framing is not correct. The vaccines are indeed vaccines by medical definitions. It only uses mRNA for the treatment rather than DNA. Thus, it is not the gene therapy. Please post the correct information.",['Presenting facts']
1400480771102629889,"Sorry to hear that both of you are wrong. These vaccines are not gene therapies, let alone the so-called deception. They use mRNA as the new treatment to protect us. There is no interaction with DNA. They are well and contribute to the combat against the COVID-19.",['Presenting facts']
1407738728643182597,"Well, your opinion is inaccruate. The vaccine is not the so-called gene therapy. It is well licensed and monitored by CDC and FDA. They are  truely vaccined created to protect us from the COVID-19. Several independent fact-checkers have confirmed this.",['Presenting facts']
1409655119189139459,"Sorry to hear this story. The information is not correct. As verfied by multiple news outlets, the vaccine doe snot rewrite DNA. It only leverages mRNA.",['Presenting facts']
1410252571986513930,Most of these sentences are inaccurate. The vaccine is not  designed to change the genes and does not make people become properties. They only using mRNA to protect us during this pandemic. This rumor is dangerous to other people. Please avoid sharing the wrong information.,"['Denouncing', 'Presenting facts']"
1410707651114246146,"This declaration is not correct. The vaccine only uses mRNA rather than DNA, let alone being the gene therapy. This misinformation has been debunked by fact-checkers multiple times.",['Presenting facts']
1411738605350002688,"Your thought is not accurate. There is no money behind the vaccine. Most importantly, the vaccine is not related to genetic stuff. It only uses mRNA for the immunization. The generated spike protein is there to protect us. Please share correct information.",['Presenting facts']
1412091684243050497,The vaccine has not been proved to cause infertility. The US Centers for Disease Control and Prevention says multiple studies have found no effect from the shots on fertility. Please look at the correct information.,['Presenting facts']
1412379435161034754,"Sorry to see that you share personal experience with some misinformative points. Here, the vaccine will not reprogram the DNA and does not contain prions. It only uses mRNA to generate the spike protein for the immunization goal. It is safe as examined by FDA.",['Presenting facts']
1335921498259939332,"Some of your concern is inaccurate. It has been proven that the vaccine does not cause fertility, let alone affecting the offspring. It is safe and protects us against COVID-19. Hope your concern can be resolved.",['Presenting facts']
1335977737719308294,"This claim from the pastor is wrong. The vaccine does not change DNA by any way. As debunked by fact-checkers, the vaccine only uses mRNA, and does not interact with DNA. Please delete the post since the pastor delivers wrong information.",['Presenting facts']
1335988503465738241,"Unfortunately, the pastor is wrong. The vaccine doe snot alter your DNA. This misinformation has already been debunked by many health authorities. The vaccine only used mRNA. please be careful of misinformation.",['Presenting facts']
1336471346755170304,"Your claim is not correct. The vaccine is not related to the fertility poison. To be honest, the ingredients are available online, and there are no fertility poison. The vaccine is safe. Please stop spreading the misinformation.",['Presenting facts']
1336900160790667265,Sorry to hear that you spread the rumor and some of your descriptions are wrong. The vaccine does not modify the DNA. It only used mRNA for immunization.,['Presenting facts']
1337059533651369984,"This misinformation is a little bit misleading. The vaccine does not corrupt their DNA, as debunked by organizations. We should be careful of misinformation.",['Presenting facts']
1337252310305681413,"The vaccine is actually safe. The interpretation in the post is wrong. Most importantly, the vaccine does not corrupt the DNA.",['Presenting facts']
1338472810415497225,"Well, this assertion is not correct. The vaccine is not associated with corruption. It only used mRNA to protect people. This misinformation is already debunked by the fact-checkers.",['Presenting facts']
1338578487196721155,This is not war. What you said is inaccurate. The vaccine has not been proved to sterize women. The CDC says multiple studeis hav proved no fertility effect. Please stop sharing the misinformation.,['Presenting facts']
1347740413168406528,The claim from the professor is not correct. The vaccine protects us from all rounds. Fact-checkers have verified it. Please  listen to the correct information.,['Presenting facts']
1348975993072087047,"Well, the effectiveness of vaccine is measured by multiple aspects. Thus, it is still necessary for us to take the vaccine.",['Presenting facts']
1349686190165917697,This claim is inaccurate. The vaccine is not supposed to be genetically modified. Different vaccines have various properties. Please look at the correct information.,['Presenting facts']
1349752341566783498,"Your assertion is not true. The vaccine is not poison, and it will not alter DNA. In fact, the vaccine only uses mRNA. Please stop sharing this misinformation.",['Presenting facts']
1349774216829300736,Your message is wrong. Biden has nothing to do  with the the vaccine. Biden is not guilty for these stuff. Please stop sharing this conspiracy theory.,"['Denouncing', 'Presenting facts']"
1354336530098053121,"Sorry to see you spread this misinformation. The vaccine is not experimental, and will not cayse infertility and other deases. This has been debunked by multiple fact-checkers. Hope you can correct yourself.",['Presenting facts']
1354429708650295300,"Glad to see that you take the vaccine, but sorry to hear your doubts about the genetic stuff. The vaccine has nothing to do with the genetic modification. It only uses mRNA for the immunization. This has been confirmed by many experts.",['Presenting facts']
1358680058773315584,"Well, your expression is a little bit confusing. Bill Gates has nothing to do with the vaccine, let alone the 5G stuff. These conspiracy theories have been been debunked by a couple of medical experts.",['Presenting facts']
1359150260732403712,"Your description about the vaccine is inaccurate. The vaccine is not about the DNA altering. Actually, it only uses mRNA to protect people rather than DNA. Please correct your sentence.",['Presenting facts']
1362092255687933957,This statement from Zuckerberg is not correct. A couple of fact-checkers have debunked that the vaccine will not modify DNA because it only uses mRNA to genete spike protein to protect people. Please remove this misleading post saying wrong information from a famous figure.,['Presenting facts']
1362369572674895872,This information from this person is not correct. The vaccine can not be the gene therapy because it only uses mRNA rather than DNA. No genes are involved in the process. Please stop spreading the rumor.,['Presenting facts']
1363476187050356740,"Your thought is false. The vaccine is approved by public health authorities, and Bill Gates has nothing to do with it. These conspiracy theories have already be fact-checked by multiple organizations. Please remove your misinformation post.",['Presenting facts']
1365023157577412609,Your assertion is wrong. All the ingredients are listed publicly online. There is no mind control and Bill Gates behind it. This rumor has been debunked several times nowadays. Please stop sharing this false claim.,['Presenting facts']
1371831459665879041,"Some of your points are not correct. The vaccine does not contain microchip, and it is not associated with BIll Gates. All the ingredients can be found online. Please avoid sharing this conspiracy theory.",['Presenting facts']
1372642527245971461,"Well, your claim is far from the truth. The vaccine does not contain the gentically modified tobacco. This rumor is debunked by fact-checkers. The vaccine is safe with useful ingredients. Please stop sending this questionable post.",['Presenting facts']
1376094912077254656,Your argument that the vaccine is a gene therapy is wrong. The vaccine only uses mRNA to generate the spike protein to combat against the coronavirus. No genes are utilized in this process. It is safe. Please stop sharing your wrong understanding of the vaccine.,['Presenting facts']
1376293167549530114,"Unfortunately, your post is full of misleading information. The whilte supremacy has nothing to do with the vaccine. The vaccine is just the vaccine that protects us.",['Presenting facts']
1376534635618963459,"Your claim about the vaccine is not correct. The vaccine is not the gene modification therapy. This misinformation has been debunked by FDA and CDC. FDA approves the vaccine. Meanwhile, there is no vaccine passport. Please avoid posting such misinformation.",['Presenting facts']
1376905470737272848,"The assertion about the medical malpractice is wrong. The vaccine is well tested before coming out. No malpractice is invovled in the process. It is safe, and protects people. Please stop sharing this conspiracy theory.",['Presenting facts']
1376963221257662466,"Sorry to see this untruthful information. Taking the vaccine is necessary since it protects us again the virus, especially during the pandemic. It has been well tested before coming out to ensure it does not harm our health. Please check the correct information.",['Presenting facts']
1377328373484097540,"Some points are questionable in your post. The Vaccine does not rewrite the genetic code. More importantly,  the vaccine only uses mRNA rather than DNA. No genes are involved in the process. Please check the information carefully.",['Presenting facts']
1388472494982565890,Your statement is full of conspiracy theories. The vaccine is not genetically engineered. It has nothing to do with the genetic stuff. This has been fact-checked by multiple organization. Please delete your post.,"['Denouncing', 'Presenting facts']"
1388547748446801920,"Your information is a little bit misleading. Untill now, there are no vaccine passports. I understand your concern. But, the information is quite misleading.",['Presenting facts']
1389192045177327622,Your declration about Bill Gates is wrong. These conspiracy theories have been debunked by fact-checkers multiple times. Bill Gates have nothing to do with the vaccine. He does not control the manufactures. Please delete your wrong post.,['Presenting facts']
1389348350911201280,"Unfortunately, I see this conspiracy theory coming from your post. The divorce is not related to the  focus of Bill Gates on vaccines. The divorce is an independent event. Please stop sharing the conspiracy theory.","['Denouncing', 'Presenting facts']"
1389357435442315265,These numbers do not convey meaningful stuff. Your post is more of conspiracy theory to connect Bill Gates and the vaccine. Please look at the correct information with caution.,"['Denouncing', 'Presenting facts']"
1392201245633490944,"I am very sorry to hear your story about the daughter. But, this vaccine is safe, and well tested on people as advised by FDA and CDC. Muptile research studies have not found the vaccine affects the fertility.",['Presenting facts']
1392275429570990084,"Your claim is not true. The vaccine is not the experimental geneic vaccine. It is not associated with the gene or DNA by any way. Instead, it only uses mRNA to treat us. Please look at the trustworthy resources.",['Presenting facts']
1392336507499728901,"Your finding is not accurate. That part is kept. More importantly, this is not the human genetics testing. The vaccine only utlizes the mRNA to protect people. No genes or DNA are used. Please delete your wrong finding.",['Presenting facts']
1392393031572103169,"I am sorry to hear the tragedy. But, the vaccine is indeed safe, as examined by both the scientists and authorative organizations.",['Presenting facts']
1392913965760450562,"Side effects may exist. But, based on the current studies, no significant effects are found on people. We should be careful of any online information.",['Presenting facts']
1394176921097760770,"This report is a little bit misleading. As mentioned by CDC and FDA, many research studies have not found significant side effects. We should be careful of the information we see",['Presenting facts']
1396124430569545728,The assertion that the vaccines harm woman is misleading. Some fact-checkers and organizations have verifed that the vaccine has not found to affect the fertility across multiple studies. Please share the correct information.,['Presenting facts']
1399568876099325954,The claim is wrong. The vaccine is not the so-called experiment DNA altering gene therapy. This has been debunked by the news outlets. Please refer to the correct information agency.,['Presenting facts']
1399662872905531392,"Sorry to hear this experience. But, the medication may not be related to the vaccine against the coronavirus.  It has been well examined by multiple studies.",['Presenting facts']
1408359733992595457,"The contents in the post is misleading by providing both the true and false information.  As confirmed by FDA and CDC, the vaccine is not the genetic therapy and is safe for people. Please look at the trustworthy organizations.",['Presenting facts']
1409803276904660993,"The claim of editing DNA is not correct. The vaccine does not interact with the DNA. It, instead, only uses the mRNA to protect us. Please take a look at the correct information.",['Presenting facts']
1410963099926990849,This post is misleading. The vaccine is well examined with many tests on people. This process is monitored by CDC and FDA. Please be careful of the information you share.,['Presenting facts']
1411545172903534595,"The claim from the doctor in the post is wrong. Many health organizations have confirmed that there are no chips in the vaccines, let alone controling people. Please delete your misleading posts.",['Presenting facts']
1412068692876275718,"Sorry to hear your wrong interpretation of the filing. By the medical definition, the vaccine is not the gene therapy. It only uses mRNA to generate spike protein to protect people. The gene therapy claim has been debunked many times.",['Presenting facts']
1412559319577501697,Your description of the vaccine is wrong. It is not the experimental genetic agent. It is indeed the vaccine to protect us. This information has been verified by several organizations. Please do not spread misinformation.,['Presenting facts']
1335892654832320513,"This post is full of conspiracy theories. Bill Gates is not related to the vaccine, and nobody wants to change humans. This conspiracy theory is fact-checked by some news outlets. Please delete your concerning post.","['Denouncing', 'Presenting facts']"
1335916733148913665,"Hi, I understand your concern about the vaccine. But, the vaccine has passed the safety regulations as monitored by CDC and FDA. There are no Bill Gates, 5G and other stuff. These are more like a conspiracy theory.",['Presenting facts']
1336028355985018883,The assertion is wrong. The vaccine does not consist of RFID chip and an aborted baby. The ingredients are available online for people to check. Please check the trustworthy information about the vaccine.,['Presenting facts']
1336124727723700224,"Your post contains wrong information. The vaccine is created by big and reliable companies, does not alter DNA, and does not contain any chips. All the information and ingredients of the vaccine can be found online. Please look at this correct information.",['Presenting facts']
1336317205991055366,"Well, this post conveys wrong information we should not hear. The vaccine does not control the body and mind. It just protects us. Bill Gates is not involved with the vaccine. This has been verified by many organizations.",['Presenting facts']
1336645971653111811,"Hi, some of your words are inaccurate. The vaccine has nothing to do with the microchip and Bill Gates. Fact-checkers have debunked these conspiracy theories.",['Presenting facts']
1336798651042193410,Your understanding about the vaccine is inaccurate. The vaccine does not cause sterilization in women. Many research studies have not found the vaccine to cause infertility. Please stop asking this misleading questions.,['Presenting facts']
1337192359994548224,"Unfortunately, your warning is not correct. The vaccine does not change the DNA. This has been confirmed by CDC and FDA. It only uses mRNA to vaccinate people. Please check your information carefully.",['Presenting facts']
1337192499199275008,"Some of the descriptions are misleading. The vaccine is not related with erectile dysfunction, infertility and other stuff. It is safe and does not cause infertility, as verified by fact-checkers. Please be careful of this misinformation.",['Presenting facts']
1337204268286111747,"Sorry to hear that you get this misinformation from a chiropractor. The vaccine does not own your DNA, and Bill Gate is not related to the vaccine. As verified by fact-checkers, the vaccine is safe, and can protect us. Please check the correct information before trusting others.",['Presenting facts']
1337282528818892801,"This post contains very misleading information. The vaccine does not corrupt our DNA. As mentioned on the official CDC and FDA websites, the vaccine is safe and only uses mRNA to protect people.",['Presenting facts']
1337308068816809991,"The assertion of corrupting DNA is misleading. The vaccine is safe and only uses mRNA for immunization, as confirmed by health organizations. Please look at the reilable information rather than the wrods from someone.",['Presenting facts']
1337453007366213632,The claim that the COVID-19 pandemic is a lie is false. The mentioned Bill Gates is not related to the vaccine. The vaccine is safe and effective against the coronavirus. Please look at the believable information resource.,['Presenting facts']
1337774237927559173,The mentioned infertility stuff is not correct. The vaccine is not found to cause the inpregancy in women in multiple research studies. Please delete your misleading post.,['Presenting facts']
1337812998891712513,"Unfortunately, it is hard to believe what you said. the vaccine is not related with Bill Gates. And, Bill Gates does not kill kids. These are conspiracy theories about Bill Gates.",['Presenting facts']
1338348357052456960,"It is more of a misunderstanding of what Bill Gates said. The mRNA vaccines do not change DNA, and it only uses mRNA to protect against the corona virus. Please stop sharing the misinformation.",['Presenting facts']
1338516090922573824,"This assertion is inaccurate. Several public health authorities have said there are no microchips in the vaccines. The government control stuff is a conspiracy theory, which has been debunked. Please refer to the correct information.",['Presenting facts']
1345975338766118913,"Well, this claim is wrong. The mentioning of Bill Gates poison is a conspiracy theory which has been fact-checked by many news outlets. There are no poisons. Please stop sharing this rumor.",['Presenting facts']
1346298592735227904,"Hi, the thought from the person is wrong. The vaccine does not change the DNA.  The claim of changing DNA has been debunked by many organizations. Moreover, the vaccine only uses mRNA for the immunization goal.",['Presenting facts']
1346364688041349121,"Your highted words and phrases are inaccurate. The vaccine does not change DNA. It only uses mRNA. Besides, the mentioning of  makers of windoews 7 is a conspiracy theory. There are only pharma companies. Please stop sharing this misinformative post.","['Denouncing', 'Presenting facts']"
1346494545375195140,This thought is questionable. The vaccine does not change the DNA. It only takes the mRNA in the process. This is verified by many scientists. We should spread correct information on Twitter.,['Presenting facts']
1347001998315454465,"This post is actually very misleading, and confusing. The  vaccine is not experimental, and, it will not alter DNA. This information is already on the FDA and CDC websites. We are supposed to post only correct information, please.",['Presenting facts']
1347981445734621185,"The statement that the vaccine manipulates the DNA is incorrect. As verified by fact-checkers, the vaccine does not interact with DNA. It instead only uses mRNA  to protect people.  The manipulation theory is more like a conspiracy theory. Please avoid sharing misinformation contents.",['Presenting facts']
1348505566491115520,"Well, this post is full of conspiracy theories toward Bill Gates. Actually, Bill Gates is not related with the vaccine. It has been confirmed by many news outlets. Please delete this rumor post.",['Presenting facts']
1348763755832889351,"To be honest, your post is a little bit misleading. The vaccine is safe, and we should take it. This information should be shared, and people should be persuaded to take the vaccine. Please ensure you convey the correct message.","['Denouncing', 'Presenting facts']"
1348838240690827264,"I fully understand your concern about the vaccine. But, some of descriptions are wrong. The vaccine is not the experimental gene therapy. It only uses mRNA for the immunization goal. Meanwhile, it has been well-examined on many people during the phase of clinical trial. Please check the correct information.",['Presenting facts']
1348895662901891072,"Glad to see that you will take the vaccine. But, some of your descriptions are inaccurate. The vaccine does not change the RNA. It only uses mRNA. It will not recode the DNA. This misinformation is misleading. Please correct some of your words.",['Presenting facts']
1350053112439070720,"Well, this post is quite misinformative. Bill Gates does not put the tracking behind the vaccine. He has nothing to do with the vaccine. This conspiracy theory has been fact-checked. Please stop sharing the misinformation.",['Presenting facts']
1351159469057712130,"This claim is not true. The vaccine is not a crime, and it does not contain DNA or nano bots. This has been verified as the conspiracy theory. The vaccine is reliable and contributes to people's health. We should avoid sharing these conspiracy theories.",['Presenting facts']
1351592959456780289,"The claims about the two people are inaccurate. Elon Musk will take the vaccine, and Bill Gates is actually contributes to the world a lot. The mentioned claims are rumors about some people. Please stop sharing these rumors.",['Presenting facts']
1352710351066865665,"Well, sorry to hear this misleading information from the transporter. Her words are not correct. The vaccine is safe, and Bill Gates does not reduce the human population. These are false claims. He is misunderstood on the video.",['Presenting facts']
1355220416097259520,"Unfortunately, some of descriptions are wrong. They are not working on a DNA vaccine. And, they would not make GMO. This misinformation has been debunked by many fact-checkers in their articles. The vaccines have nothing to do with the DNA. Please change some of your description to make it correct. ",['Presenting facts']
1355780620346122240,"Fully understand your concern about the vaccine. But, what you are concerning is not correct. The vaccine does not affect the pregnancy. This has been confirmed in many resarch studies as monitored by CDC and FDA.",['Presenting facts']
1358559954156806145,"Actually, these docs are not correct. The vaccine will not cause effects on the pregnant people. Several research studies have not found the effect of infertility from the vaccine. Please delete your misleading post.",['Presenting facts']
1359179830902870026,"Sorry to see this misarrange. We are not sure what caused it. But, the vaccine is not supposed to cause the infertility. This has been verifed by the current research studies. We should be careful of the potential misinformation about the vaccine.",['Presenting facts']
1359537630325661705,"The claims about the vaccine is not correct. The vaccine does not contain microchips, cause infertility, and mutate DNA. These three conspiracy theories have been widely debunked by many news agencies. Please take a look.",['Presenting facts']
1359549158575796228,Sad to this conspiracy theory about Bill Gates and the so-called undisclosed side effects. The vaccine is well exmained and reported by FDA and CDC. People's lives are well protected.,['Presenting facts']
1361606004169797632,"Well, your understaning about the Pfizer vaccine is not correct. A couple of fact-checkers have already verified that it is not a genetic creation. Most importantly, it only uses mRNA for the immunization. No genetic stuff is involved in this process. ",['Presenting facts']
1361807126964928512,"Your claim that the vaccine is gene therapy is inaccurate. Muliple independent fact-checking organization have siad that the vaccine is not the gene therapy, which only uses mRNA in the treatment. This information can be found on their offical websites. Please stop sharing this misinformation.",['Presenting facts']
1361924775224872961,"Actually, there are no holding off from saying it. The vaccine is not found to cause the miscarry according to multiple research studies. Please look at the trustworthy researches.",['Presenting facts']
1362258809473785859,The quoted sentence is not correct. the vaccine does not modifying the DNA. It only only uses mRNA to generate the spike protein present on the surface of the coronavirus. The vaccine is safe. Please quote the correct information.,['Presenting facts']
1362441227967352840,"Well, your interpretation of the vaccine is not correct. The vaccine is safe, and Bill Gates is not related to it. This Bill Gates  conspiracy theory is verified by many organizations. Please stop sharing it.",['Presenting facts']
1363578460300533763,The COVID-19 vaccine has not been proved to cause infertilit. The CDC says multiple studies have found o effect from the shots on fertility. Please avoid sending this misinformation.,['Presenting facts']
1363883682667372548,"Your mentioned legal point is not correct. The vaccine is not the gene therapy. Instead, it is indeed an vaccine per the vaccine definition. This has been verified by the experts. Please stop posting this misleading point.",['Presenting facts']
1364250854132502528,"Sorry to hear the wrong expeection and interpretation about the vaccine. The vaccine is safe, and Bill Gates will not control you by the vaccine. This conspiracy theory has been debunked by many fact-checkers. Please share the correct information.",['Presenting facts']
1364513935362252805,Your implication from your post is a little bit misleading. The vaccine doest affect your chance of infertility. Multiple research studies have confirmed this finding. This is also present on the CDC website. Please post correct information.,['Presenting facts']
1364847902376538113,Your post is not true. The vaccine is not the so-called gene therapy. They only uses mRNA instead of DNA. This misinformation has been debunked by organizations. Please spread the correct information.,['Presenting facts']
1364914012849373188,"Well, you have misunderstood something. The vaccine is not related to the genetically modified stuff, let alone the passport. The vaccine is safe, and only uses mRNA. More importantly, the human rights stuff does not hold in your post. Please spread the correct information.",['Presenting facts']
1365029779695575040,The claim of controlling the population by the vaccine is misleading. The vaccine is only created to combat the coronavirus. Bill Gates and the goverment is not related to it. Your post is more of a conspiracy theory. Please spread the correct information.,['Presenting facts']
1371288117341212677,"Well, the second part of your post is wrong. The vaccine is not experimental Bill Gates vaccine. It is only created by big pharmacy companies to fight against the COVID-19. Bill Gates is not related to the vaccine. Please check the reliable information resource.",['Presenting facts']
1372414323017052161,"Your argument is inaccurate. The vaccine is not the so-called Bill Gates vaccine. Actually, the vaccine is developed by famous pharma factories to protect us. Bill Gates is not bheind these factories. Your  Bill Gates vaccine is a verified conspiracy theory. Please use the correct term.",['Presenting facts']
1373244095888465921,"Your quoted DNA altering corona vaccine is inaccurate. The vaccine only uses mRNA rather than DNA. Second, the government does not convert everyone or control the people. Your message is more of a conspiracy theory. Please delete your misinformative post.","['Denouncing', 'Presenting facts']"
1374829866244259841,"The claim that the vaccine is gene therapy is not true. By the medical definition, the vaccine is indeed  a vaccine rather than the gene therapy. It only takes advantage of the gene. Please refer to CDC and FDA.",['Presenting facts']
1375372673946112007,"The description about the vaccine is not ture. It is made of DNA or aborted babies. All the ingredients are available online. Everyone can take a look. Furthermore, it only makes use of mRNA rather than DNA. Please look at the correct information.",['Presenting facts']
1376335446729502722,The reporting is actually misleading. Several fact-checking organizations have debunked that the vaccine does not cause miscarriage in research studies. Please check the latest studies on it.,['Presenting facts']
1376548317354549253,Your mentioning of DNA altering is a little bit concerning. Some changes do not necessarily matter a lot. Be careful of the information.,['Denouncing']
1376805161478234117,"Well, your argument that the vaccine is experimental, and not approved by FDA is inaccurate. The vaccine has already been approved by FDA through the emergency conditions. Additionally, it is well tested to ensure the effect. It is safe for us.",['Presenting facts']
1377325591456796672,"I fully understand you concern of the vaccine, but I am sorry see you ask this misleading question. The vaccine is not the gene-altering vaccine. It is only based on mRNA not the gene or DNA. No genes will change. The high survival rate can cause problems to some people. It is better for us to take the vaccine.",['Presenting facts']
